fitting_set,model,timeseries_id,rmse,r2,n,percent_na
ecoregion-vegtype_GrPlains_GR,NaiveMAPCorrected,97,0.07702616605596808,-0.6850382297151556,4380,0.4166666666666667
ecoregion-vegtype_GrPlains_GR,NaiveMAPCorrected,107,0.20188750741424488,-1.0179605446179525,4380,0.7038812785388128
ecoregion-vegtype_GrPlains_GR,PhenoGrass,13,0.16970223190618383,0.3250180282504236,4380,0.7611872146118721
ecoregion-vegtype_GrPlains_GR,PhenoGrass,14,0.17904677408629477,0.23588336412415245,4380,0.7577625570776255
ecoregion-vegtype_GrPlains_GR,PhenoGrass,15,0.1567813226628799,0.5131743642475383,4380,0.6908675799086758
ecoregion-vegtype_GrPlains_GR,PhenoGrass,36,0.08109954659263484,0.9253729477962168,4380,0.4730593607305936
ecoregion-vegtype_GrPlains_GR,PhenoGrass,46,0.14864071053112576,0.7268085354619859,4380,0.4166666666666667
ecoregion-vegtype_GrPlains_GR,PhenoGrass,47,0.14024554034070988,0.6989251751211705,4380,0.4166666666666667
ecoregion-vegtype_GrPlains_GR,PhenoGrass,52,0.13644098435745966,0.7763271390854775,4380,0.45730593607305936
ecoregion-vegtype_GrPlains_GR,PhenoGrass,62,0.1482250315820046,0.6930057763954165,4380,0.8255707762557077
ecoregion-vegtype_GrPlains_GR,PhenoGrass,63,0.10451347223207641,0.8459766896170158,4380,0.8098173515981735
ecoregion-vegtype_GrPlains_GR,PhenoGrass,64,0.1336537009424842,0.8400942537424487,4380,0.8098173515981735
ecoregion-vegtype_GrPlains_GR,PhenoGrass,65,0.14643937611550698,0.6520741822545939,4380,0.7707762557077625
ecoregion-vegtype_GrPlains_GR,PhenoGrass,67,0.09182816718696188,0.8953511269444892,4380,0.8262557077625571
ecoregion-vegtype_GrPlains_GR,PhenoGrass,74,0.0861587633949559,0.9326423130729625,4380,0.6123287671232877
ecoregion-vegtype_GrPlains_GR,PhenoGrass,97,0.1413192155878604,0.46988067562240887,4380,0.4166666666666667
ecoregion-vegtype_GrPlains_GR,PhenoGrass,107,0.10752615400351866,0.8936628999917158,4380,0.7038812785388128
ecoregion-vegtype_NADeserts_GR,NaiveMAPCorrected,28,0.0572726776433437,-1.0002013946769779,4380,0.5732876712328767
ecoregion-vegtype_NADeserts_GR,NaiveMAPCorrected,68,0.11934309901526018,-6.997496949023211,4380,0.8255707762557077
ecoregion-vegtype_NADeserts_GR,NaiveMAPCorrected,69,0.051498024941925645,-0.6201820169041221,4380,0.8255707762557077
ecoregion-vegtype_NADeserts_GR,NaiveMAPCorrected,71,0.10308118619396846,-2.1282429954103335,4380,0.8098173515981735
ecoregion-vegtype_NADeserts_GR,NaiveMAPCorrected,77,0.06018679271327318,-1.8875140658626193,4380,0.6335616438356164
ecoregion-vegtype_NADeserts_GR,PhenoGrass,28,0.194639690509449,-0.0645628503602218,4380,0.5732876712328767
ecoregion-vegtype_NADeserts_GR,PhenoGrass,68,0.17487399369319137,-0.05910609564164737,4380,0.8255707762557077
ecoregion-vegtype_NADeserts_GR,PhenoGrass,69,0.17874086385667348,0.10058502913587208,4380,0.8255707762557077
ecoregion-vegtype_NADeserts_GR,PhenoGrass,71,0.22627155783392186,-0.25900642366887205,4380,0.8098173515981735
ecoregion-vegtype_NADeserts_GR,PhenoGrass,77,0.16243208051404948,0.09171320933088789,4380,0.6335616438356164
ecoregion-vegtype_NADeserts_SH,NaiveMAPCorrected,10,0.2956598775472627,-0.9743077592383915,4380,0.46141552511415523
ecoregion-vegtype_NADeserts_SH,NaiveMAPCorrected,30,0.25392990740689336,-0.2855141708856479,4380,0.5732876712328767
ecoregion-vegtype_NADeserts_SH,NaiveMAPCorrected,33,0.2018508075739647,-0.3948426569321286,4380,0.5876712328767123
ecoregion-vegtype_NADeserts_SH,NaiveMAPCorrected,34,0.39340405323529837,-0.532943648974811,4380,0.7981735159817351
ecoregion-vegtype_NADeserts_SH,NaiveMAPCorrected,35,0.24864043420133936,-0.5507035542174539,4380,0.576027397260274
ecoregion-vegtype_NADeserts_SH,NaiveMAPCorrected,70,0.29293684711979157,-0.42165621192664093,4380,0.8255707762557077
ecoregion-vegtype_NADeserts_SH,NaiveMAPCorrected,73,0.29404356317419866,-0.12981226718837435,4380,0.8098173515981735
ecoregion-vegtype_NADeserts_SH,NaiveMAPCorrected,78,0.22223113180435164,-0.42547992735910123,4380,0.6315068493150685
ecoregion-vegtype_NADeserts_SH,PhenoGrass,10,0.22870321615355726,-0.09824624853710384,4380,0.46141552511415523
ecoregion-vegtype_NADeserts_SH,PhenoGrass,30,0.1430986439781032,0.6237232709581684,4380,0.5732876712328767
ecoregion-vegtype_NADeserts_SH,PhenoGrass,33,0.12312902328985909,0.5139296170041734,4380,0.5876712328767123
ecoregion-vegtype_NADeserts_SH,PhenoGrass,34,0.2823770149051021,0.27206201956871723,4380,0.7981735159817351
ecoregion-vegtype_NADeserts_SH,PhenoGrass,35,0.11228597623377147,0.703992726403648,4380,0.576027397260274
ecoregion-vegtype_NADeserts_SH,PhenoGrass,70,0.14797201923394004,0.6576671955670916,4380,0.8255707762557077
ecoregion-vegtype_NADeserts_SH,PhenoGrass,73,0.10734971166199862,0.8575095527523591,4380,0.8098173515981735
ecoregion-vegtype_NADeserts_SH,PhenoGrass,78,0.12445019062753927,0.590411285385017,4380,0.6315068493150685
ecoregion-vegtype_NWForests_GR,NaiveMAPCorrected,1,0.3529739656720069,-0.5169453261530714,4380,0.693607305936073
ecoregion-vegtype_NWForests_GR,NaiveMAPCorrected,11,0.3333725319803208,-0.4408000843208175,4380,0.4166666666666667
ecoregion-vegtype_NWForests_GR,NaiveMAPCorrected,17,0.2517703106847222,-0.20630652980903008,4380,0.4166666666666667
ecoregion-vegtype_NWForests_GR,NaiveMAPCorrected,18,0.4061115574534012,-2.85929073361866,4380,0.4166666666666667
ecoregion-vegtype_NWForests_GR,NaiveMAPCorrected,57,0.3082275749594663,-0.45869897976984464,4380,0.4166666666666667
ecoregion-vegtype_NWForests_GR,NaiveMAPCorrected,58,0.4085605832735072,-0.5690337495157012,4380,0.6566210045662101
ecoregion-vegtype_NWForests_GR,NaiveMAPCorrected,59,0.3264616028675117,-0.4019157096679198,4380,0.6970319634703196
ecoregion-vegtype_NWForests_GR,PhenoGrass,1,0.094350374245961,0.7512071955367425,4380,0.693607305936073
ecoregion-vegtype_NWForests_GR,PhenoGrass,11,0.05448911698301738,0.8091204341401295,4380,0.4166666666666667
ecoregion-vegtype_NWForests_GR,PhenoGrass,17,0.07902115773729307,0.6656427923043757,4380,0.4166666666666667
ecoregion-vegtype_NWForests_GR,PhenoGrass,18,0.1408168509746132,-0.20683262169780936,4380,0.4166666666666667
ecoregion-vegtype_NWForests_GR,PhenoGrass,57,0.04489833892691242,0.8775332215374279,4380,0.4166666666666667
ecoregion-vegtype_NWForests_GR,PhenoGrass,58,0.09713020740524544,0.7822213550318163,4380,0.6566210045662101
ecoregion-vegtype_NWForests_GR,PhenoGrass,59,0.06949447426966482,0.7953439586289919,4380,0.6970319634703196
vegtype_AG,NaiveMAPCorrected,2,0.30625325296451644,-1.2782777520687256,4380,0.8029680365296804
vegtype_AG,NaiveMAPCorrected,3,0.2636053880928231,-1.5583338073517123,4380,0.7605022831050229
vegtype_AG,NaiveMAPCorrected,4,0.3194068876492868,-2.1720866498488993,4380,0.7598173515981735
vegtype_AG,NaiveMAPCorrected,5,0.2998438343086981,-1.6273300856633273,4380,0.7605022831050229
vegtype_AG,NaiveMAPCorrected,6,0.2691734407665995,-1.1000997765904041,4380,0.7591324200913242
vegtype_AG,NaiveMAPCorrected,7,0.2036964066127105,-0.40111896439154515,4380,0.708675799086758
vegtype_AG,NaiveMAPCorrected,12,0.13757255343643,-1.338342886123507,4380,0.7611872146118721
vegtype_AG,NaiveMAPCorrected,20,0.2358883609544928,-2.0310470193923504,4380,0.7073059360730594
vegtype_AG,NaiveMAPCorrected,22,0.2862437039084231,-0.6705962194669506,4380,0.7168949771689498
vegtype_AG,NaiveMAPCorrected,23,0.28371490364876595,-0.92701723544377,4380,0.7168949771689498
vegtype_AG,NaiveMAPCorrected,24,0.21398597252285806,-0.34044488574726306,4380,0.7666666666666667
vegtype_AG,NaiveMAPCorrected,25,0.26974649316624316,-0.9287275757175786,4380,0.70662100456621
vegtype_AG,NaiveMAPCorrected,26,0.21781488981800248,-0.14750659434922087,4380,0.6860730593607306
vegtype_AG,NaiveMAPCorrected,27,0.21775328285617718,-0.18763581862073386,4380,0.6860730593607306
vegtype_AG,NaiveMAPCorrected,38,0.2133290604596668,-0.30044823762169104,4380,0.5952054794520548
vegtype_AG,NaiveMAPCorrected,39,0.1878616168825429,-0.24341236936231736,4380,0.6908675799086758
vegtype_AG,NaiveMAPCorrected,40,0.18638010558639378,-0.6165827783647257,4380,0.6908675799086758
vegtype_AG,NaiveMAPCorrected,41,0.19486254463013344,-0.8446766153449774,4380,0.6908675799086758
vegtype_AG,NaiveMAPCorrected,42,0.19003330009134847,-0.466555408569008,4380,0.6908675799086758
vegtype_AG,NaiveMAPCorrected,43,0.23195480507481375,-0.7464253173777642,4380,0.6908675799086758
vegtype_AG,NaiveMAPCorrected,49,0.15207080210616766,-0.406972487600733,4380,0.7052511415525115
vegtype_AG,NaiveMAPCorrected,50,0.14760791662753778,-0.44175279458155314,4380,0.7550228310502283
vegtype_AG,NaiveMAPCorrected,51,0.24590907885490362,-0.42144166690551477,4380,0.7687214611872146
vegtype_AG,NaiveMAPCorrected,53,0.22034567772531682,-0.22211036444787302,4380,0.7735159817351598
vegtype_AG,NaiveMAPCorrected,54,0.21901834744323878,-0.25389933171482126,4380,0.7735159817351598
vegtype_AG,NaiveMAPCorrected,55,0.22040665826971453,-0.27576014271029914,4380,0.7735159817351598
vegtype_AG,NaiveMAPCorrected,56,0.25778564864036,-0.9652476437813269,4380,0.7742009132420091
vegtype_AG,NaiveMAPCorrected,61,0.19201958226395807,-0.31400758842761767,4380,0.7584474885844749
vegtype_AG,NaiveMAPCorrected,66,0.1433658626297481,-1.0418285788535573,4380,0.8098173515981735
vegtype_AG,NaiveMAPCorrected,76,0.1978577943209436,-0.376734364175231,4380,0.7148401826484019
vegtype_AG,NaiveMAPCorrected,79,0.3461887199388406,-1.9122467544951185,4380,0.5255707762557078
vegtype_AG,NaiveMAPCorrected,81,0.2020102255726376,-0.6744082818681525,4380,0.4271689497716895
vegtype_AG,NaiveMAPCorrected,96,0.30255466482296184,-1.2950511790517356,4380,0.7481735159817352
vegtype_AG,NaiveMAPCorrected,100,0.2506394551825184,-1.4535568984843437,4380,0.4237442922374429
vegtype_AG,NaiveMAPCorrected,101,0.12153182174351959,-0.13543593301850687,4380,0.541095890410959
vegtype_AG,NaiveMAPCorrected,103,0.2230102563206383,-0.31451937989957424,4380,0.4166666666666667
vegtype_AG,NaiveMAPCorrected,104,0.2714064856622633,-0.3818447104055014,4380,0.45228310502283103
vegtype_AG,NaiveMAPCorrected,106,0.25477164995121204,-0.31363283612730086,4380,0.4166666666666667
vegtype_AG,PhenoGrass,2,0.13354576568607,0.7317644200843711,4380,0.8029680365296804
vegtype_AG,PhenoGrass,3,0.1786706667732851,0.2735789044078083,4380,0.7605022831050229
vegtype_AG,PhenoGrass,4,0.19694946653893852,0.2543596663359019,4380,0.7598173515981735
vegtype_AG,PhenoGrass,5,0.17124402319972665,0.4700335429050243,4380,0.7605022831050229
vegtype_AG,PhenoGrass,6,0.2421021862537358,-0.028944584380337535,4380,0.7591324200913242
vegtype_AG,PhenoGrass,7,0.15485230816803278,0.6307079254498351,4380,0.708675799086758
vegtype_AG,PhenoGrass,12,0.12902427780726786,0.3340324344661294,4380,0.7611872146118721
vegtype_AG,PhenoGrass,20,0.27299951035608766,-1.3585807278214377,4380,0.7073059360730594
vegtype_AG,PhenoGrass,22,0.192247375746248,0.5255842728709323,4380,0.7168949771689498
vegtype_AG,PhenoGrass,23,0.22258974411961283,0.25325860253115107,4380,0.7168949771689498
vegtype_AG,PhenoGrass,24,0.13758612142828802,0.6530782299371725,4380,0.7666666666666667
vegtype_AG,PhenoGrass,25,0.22793612164932386,0.22709693593284996,4380,0.70662100456621
vegtype_AG,PhenoGrass,26,0.18648726607533425,0.4851700233436328,4380,0.6860730593607306
vegtype_AG,PhenoGrass,27,0.19701096103747878,0.40499578046986895,4380,0.6860730593607306
vegtype_AG,PhenoGrass,38,0.14484351716378227,0.6694922276454891,4380,0.5952054794520548
vegtype_AG,PhenoGrass,39,0.13500363556031497,0.6459859298564672,4380,0.6908675799086758
vegtype_AG,PhenoGrass,40,0.19190018117984117,0.05519945665759762,4380,0.6908675799086758
vegtype_AG,PhenoGrass,41,0.17732863523538722,0.15780672279850227,4380,0.6908675799086758
vegtype_AG,PhenoGrass,42,0.14064044833673567,0.5571567152746506,4380,0.6908675799086758
vegtype_AG,PhenoGrass,43,0.19728121698933118,0.3035254172635464,4380,0.6908675799086758
vegtype_AG,PhenoGrass,49,0.1361083417775839,0.5809619781561258,4380,0.7052511415525115
vegtype_AG,PhenoGrass,50,0.14718311573214546,0.4663758327310846,4380,0.7550228310502283
vegtype_AG,PhenoGrass,51,0.1661570133417887,0.6014504202356925,4380,0.7687214611872146
vegtype_AG,PhenoGrass,53,0.14692207113144198,0.7303413878397236,4380,0.7735159817351598
vegtype_AG,PhenoGrass,54,0.15599130598692496,0.6843241785443526,4380,0.7735159817351598
vegtype_AG,PhenoGrass,55,0.15720753747346916,0.6766598012197298,4380,0.7735159817351598
vegtype_AG,PhenoGrass,56,0.23712511907654732,0.17737688789093198,4380,0.7742009132420091
vegtype_AG,PhenoGrass,61,0.2625189048587643,-0.3324238367149912,4380,0.7584474885844749
vegtype_AG,PhenoGrass,66,0.1479175699106879,0.2194305099382724,4380,0.8098173515981735
vegtype_AG,PhenoGrass,76,0.1632523119359753,0.5170913159367925,4380,0.7148401826484019
vegtype_AG,PhenoGrass,79,0.40623657025097853,-1.6835079264222879,4380,0.5255707762557078
vegtype_AG,PhenoGrass,81,0.28650245904238447,-0.7721589336408858,4380,0.4271689497716895
vegtype_AG,PhenoGrass,96,0.26599300858491237,-0.04333411043225155,4380,0.7481735159817352
vegtype_AG,PhenoGrass,100,0.22836050188095638,-0.13661160357277446,4380,0.4237442922374429
vegtype_AG,PhenoGrass,101,0.23497596614750532,-0.5431290917238316,4380,0.541095890410959
vegtype_AG,PhenoGrass,103,0.15090271511585635,0.6577510897568764,4380,0.4166666666666667
vegtype_AG,PhenoGrass,104,0.19107951059676842,0.6105267052403681,4380,0.45228310502283103
vegtype_AG,PhenoGrass,106,0.1767265673177682,0.6405767830704727,4380,0.4166666666666667
vegtype_GR,NaiveMAPCorrected,1,0.217504992197446,-0.8564064269905787,4380,0.693607305936073
vegtype_GR,NaiveMAPCorrected,9,0.2717144430296014,-0.9948525625365323,4380,0.5529680365296804
vegtype_GR,NaiveMAPCorrected,11,0.11672326134928193,-0.47957040597687617,4380,0.4166666666666667
vegtype_GR,NaiveMAPCorrected,13,0.08235666007579477,-0.1856232774786446,4380,0.7611872146118721
vegtype_GR,NaiveMAPCorrected,14,0.08005269662129101,-0.16540723811915425,4380,0.7577625570776255
vegtype_GR,NaiveMAPCorrected,15,0.11172907248625208,-0.9178457181476667,4380,0.6908675799086758
vegtype_GR,NaiveMAPCorrected,17,0.13115911736518504,-0.3702773442328131,4380,0.4166666666666667
vegtype_GR,NaiveMAPCorrected,18,0.22682791564379717,-3.5593909107695527,4380,0.4166666666666667
vegtype_GR,NaiveMAPCorrected,28,0.05910102967949247,-0.23032660779301417,4380,0.5732876712328767
vegtype_GR,NaiveMAPCorrected,31,0.1329463373315645,-0.5440896202382639,4380,0.5472602739726027
vegtype_GR,NaiveMAPCorrected,36,0.2561084734771106,-1.0089451821290032,4380,0.4730593607305936
vegtype_GR,NaiveMAPCorrected,44,0.09687915490314462,-0.7248840346767276,4380,0.43881278538812785
vegtype_GR,NaiveMAPCorrected,46,0.2375977170673667,-0.978170044109665,4380,0.4166666666666667
vegtype_GR,NaiveMAPCorrected,47,0.11829389701599619,-0.5527892086562911,4380,0.4166666666666667
vegtype_GR,NaiveMAPCorrected,52,0.27792695242783666,-1.6671107610327347,4380,0.45730593607305936
vegtype_GR,NaiveMAPCorrected,57,0.1273102852596055,-0.5893975465535144,4380,0.4166666666666667
vegtype_GR,NaiveMAPCorrected,58,0.22600012952319928,-0.6888866119018664,4380,0.6566210045662101
vegtype_GR,NaiveMAPCorrected,59,0.15323909597423838,-0.5322689224346278,4380,0.6970319634703196
vegtype_GR,NaiveMAPCorrected,60,0.28856805139337,-1.2963702284561696,4380,0.8091324200913242
vegtype_GR,NaiveMAPCorrected,62,0.201606703139253,-0.6543179664981054,4380,0.8255707762557077
vegtype_GR,NaiveMAPCorrected,63,0.13381308159045907,-0.299695747588959,4380,0.8098173515981735
vegtype_GR,NaiveMAPCorrected,64,0.15581774994192407,-0.37971498566834927,4380,0.8098173515981735
vegtype_GR,NaiveMAPCorrected,65,0.09924132520894717,-0.19945209591168545,4380,0.7707762557077625
vegtype_GR,NaiveMAPCorrected,67,0.20242987093858772,-0.7601926277816682,4380,0.8262557077625571
vegtype_GR,NaiveMAPCorrected,68,0.1136379805667848,-3.30271282885775,4380,0.8255707762557077
vegtype_GR,NaiveMAPCorrected,69,0.05822024859392295,-0.1961409086949928,4380,0.8255707762557077
vegtype_GR,NaiveMAPCorrected,71,0.09946661251332557,-0.7845557625722854,4380,0.8098173515981735
vegtype_GR,NaiveMAPCorrected,74,0.17907549961010472,-0.4645354227039158,4380,0.6123287671232877
vegtype_GR,NaiveMAPCorrected,77,0.05534344961976644,-0.40252287761901484,4380,0.6335616438356164
vegtype_GR,NaiveMAPCorrected,80,0.30822742178953333,-1.2617367607618588,4380,0.7296803652968037
vegtype_GR,NaiveMAPCorrected,95,0.27452282762033253,-0.7759727034850599,4380,0.7059360730593607
vegtype_GR,NaiveMAPCorrected,97,0.08256337158805174,-0.27991162052597574,4380,0.4166666666666667
vegtype_GR,NaiveMAPCorrected,99,0.14113480786785162,-0.5729707382960494,4380,0.4166666666666667
vegtype_GR,NaiveMAPCorrected,105,0.25205968983617283,-0.7680492672184853,4380,0.4166666666666667
vegtype_GR,NaiveMAPCorrected,107,0.2184253587552859,-0.6938574497575107,4380,0.7038812785388128
vegtype_GR,NaiveMAPCorrected,108,0.25793409300063547,-0.8599658958916299,4380,0.4963470319634703
vegtype_GR,NaiveMAPCorrected,109,0.14471889229305476,-0.4209762493345357,4380,0.4166666666666667
vegtype_GR,PhenoGrass,1,0.2026961096260051,0.49860269679324953,4380,0.693607305936073
vegtype_GR,PhenoGrass,9,0.16410379462958896,0.7248120590537759,4380,0.5529680365296804
vegtype_GR,PhenoGrass,11,0.1910279959366529,0.5242991406942971,4380,0.4166666666666667
vegtype_GR,PhenoGrass,13,0.1529203559670678,0.474430946968194,4380,0.7611872146118721
vegtype_GR,PhenoGrass,14,0.16467868404595426,0.3806278624339886,4380,0.7577625570776255
vegtype_GR,PhenoGrass,15,0.15156676869070876,0.5642890732482975,4380,0.6908675799086758
vegtype_GR,PhenoGrass,17,0.12488301496994964,0.7022998699806702,4380,0.4166666666666667
vegtype_GR,PhenoGrass,18,0.3110339941055165,-1.2700205492515426,4380,0.4166666666666667
vegtype_GR,PhenoGrass,28,0.1323203817125578,0.5040053521762636,4380,0.5732876712328767
vegtype_GR,PhenoGrass,31,0.12368488852238556,0.6579298737003584,4380,0.5472602739726027
vegtype_GR,PhenoGrass,36,0.11510935190083252,0.851967162104639,4380,0.4730593607305936
vegtype_GR,PhenoGrass,44,0.1381556859002284,0.52660892717537,4380,0.43881278538812785
vegtype_GR,PhenoGrass,46,0.17683607808580723,0.6196477191746339,4380,0.4166666666666667
vegtype_GR,PhenoGrass,47,0.1566432534654116,0.6394948000600188,4380,0.4166666666666667
vegtype_GR,PhenoGrass,52,0.14032126040714693,0.7673519844829728,4380,0.45730593607305936
vegtype_GR,PhenoGrass,57,0.1621904888268759,0.594299486244741,4380,0.4166666666666667
vegtype_GR,PhenoGrass,58,0.17293146744069862,0.7181775655937179,4380,0.6566210045662101
vegtype_GR,PhenoGrass,59,0.1077546278186157,0.8467210673039353,4380,0.6970319634703196
vegtype_GR,PhenoGrass,60,0.18806018777023042,0.5806298732066224,4380,0.8091324200913242
vegtype_GR,PhenoGrass,62,0.17683657270950254,0.5704246065714242,4380,0.8255707762557077
vegtype_GR,PhenoGrass,63,0.11842179387643215,0.8082264947619537,4380,0.8098173515981735
vegtype_GR,PhenoGrass,64,0.16221196027669718,0.7729636298972773,4380,0.8098173515981735
vegtype_GR,PhenoGrass,65,0.14170793664452458,0.6876454741201066,4380,0.7707762557077625
vegtype_GR,PhenoGrass,67,0.14792934397966645,0.7339989590682876,4380,0.8262557077625571
vegtype_GR,PhenoGrass,68,0.3603957819437675,-3.528531234272582,4380,0.8255707762557077
vegtype_GR,PhenoGrass,69,0.1550227840706805,0.3179464472399598,4380,0.8255707762557077
vegtype_GR,PhenoGrass,71,0.2081104369519813,-0.07083110034812146,4380,0.8098173515981735
vegtype_GR,PhenoGrass,74,0.12148746808576798,0.8700420530758342,4380,0.6123287671232877
vegtype_GR,PhenoGrass,77,0.1456063344277759,0.26395873547279214,4380,0.6335616438356164
vegtype_GR,PhenoGrass,80,0.1446077514956883,0.75309084267926385,4380,0.7296803652968037
vegtype_GR,PhenoGrass,95,0.2418887875766008,0.46073461226199686,4380,0.7059360730593607
vegtype_GR,PhenoGrass,97,0.1309073186968366,0.5630418590135473,4380,0.4166666666666667
vegtype_GR,PhenoGrass,99,0.13423288283459642,0.6496435550313668,4380,0.4166666666666667
vegtype_GR,PhenoGrass,105,0.17991202090895872,0.6692223807797638,4380,0.4166666666666667
vegtype_GR,PhenoGrass,107,0.14433992307210275,0.812792608182964,4380,0.7038812785388128
vegtype_GR,PhenoGrass,108,0.15292964847638757,0.7847752664577434,4380,0.4963470319634703
vegtype_GR,PhenoGrass,109,0.15882894392490784,0.5917305616982504,4380,0.4166666666666667
vegtype_SH,NaiveMAPCorrected,10,0.1463729399882264,-0.8317168988338395,4380,0.46141552511415523
vegtype_SH,NaiveMAPCorrected,21,0.2185813091385433,-0.29532427329092314,4380,0.693607305936073
vegtype_SH,NaiveMAPCorrected,30,0.11495053950763301,-0.11241222419128971,4380,0.5732876712328767
vegtype_SH,NaiveMAPCorrected,33,0.10315991362101054,-0.24952714931524378,4380,0.5876712328767123
vegtype_SH,NaiveMAPCorrected,34,0.18557897986886202,-0.44045820361342747,4380,0.7981735159817351
vegtype_SH,NaiveMAPCorrected,35,0.12763847372932716,-0.41260969719613416,4380,0.576027397260274
vegtype_SH,NaiveMAPCorrected,37,0.15643689413433753,-0.18734969123551903,4380,0.4166666666666667
vegtype_SH,NaiveMAPCorrected,45,0.16784567112382184,-0.3516778205537572,4380,0.4463470319634703
vegtype_SH,NaiveMAPCorrected,48,0.09515891418940751,-0.20637421414237145,4380,0.6792237442922374
vegtype_SH,NaiveMAPCorrected,70,0.16488619798685097,-0.38545346412938386,4380,0.8255707762557077
vegtype_SH,NaiveMAPCorrected,73,0.16979358159467725,-0.11399025636450766,4380,0.8098173515981735
vegtype_SH,NaiveMAPCorrected,78,0.09429568610060768,-0.16456084267344218,4380,0.6315068493150685
vegtype_SH,NaiveMAPCorrected,92,0.23369722269467888,-0.5103974236371362,4380,0.6997716894977168
vegtype_SH,NaiveMAPCorrected,98,0.12178057205580545,-0.15557356744375306,4380,0.4166666666666667
vegtype_SH,PhenoGrass,10,0.12711596439488318,-0.48716435399070135,4380,0.46141552511415523
vegtype_SH,PhenoGrass,21,0.08972363642513449,0.7722527743007779,4380,0.693607305936073
vegtype_SH,PhenoGrass,30,0.06907299201241646,0.5658403763888773,4380,0.5732876712328767
vegtype_SH,PhenoGrass,33,0.047796784074690575,0.7123527239200198,4380,0.5876712328767123
vegtype_SH,PhenoGrass,34,0.136366012396146,0.15929322479962837,4380,0.7981735159817351
vegtype_SH,PhenoGrass,35,0.05371485830086746,0.731635991494749,4380,0.576027397260274
vegtype_SH,PhenoGrass,37,0.11048281378992006,0.3763501358496776,4380,0.4166666666666667
vegtype_SH,PhenoGrass,45,0.07958838752292563,0.675970779392812,4380,0.4463470319634703
vegtype_SH,PhenoGrass,48,0.0855407030478578,-0.043341426901877034,4380,0.6792237442922374
vegtype_SH,PhenoGrass,70,0.10027245058554542,0.4530273414441147,4380,0.8255707762557077
vegtype_SH,PhenoGrass,73,0.10275188707835421,0.5652296613400556,4380,0.8098173515981735
vegtype_SH,PhenoGrass,78,0.054888360139532966,0.5724006842381268,4380,0.6315068493150685
vegtype_SH,PhenoGrass,92,0.07474636271435608,0.8384387060973086,4380,0.6997716894977168
vegtype_SH,PhenoGrass,98,0.09717010968828688,0.2157359218915491,4380,0.4166666666666667
